Situacao
CNPJ: 13.094.064/0001-40Ativa
CNPJ: 25.190.397/0001-52Baixada
CNPJ: 81.369.035/0001-02Ativa
CNPJ: 03.204.493/0001-70Ativa
CNPJ: 04.197.731/0001-20Ativa
CNPJ: 04.341.307/0001-07Inapta
CNPJ: 02.773.399/0001-79Inapta
CNPJ: 23.060.995/0001-81Baixada
CNPJ: 02.829.339/0001-20Inapta
CNPJ: 80.963.101/0001-05Inapta
CNPJ: 12.640.197/0001-02Ativa
CNPJ: 76.380.435/0001-70Inapta
CNPJ: 18.020.663/0001-33Inapta
CNPJ: 80.982.572/0001-52Ativa
CNPJ: 07.122.828/0001-61Inapta
CNPJ: 80.083.843/0001-38Inapta
CNPJ: 22.794.550/0001-62Inapta
CNPJ: 26.353.683/0001-54Ativa
CNPJ: 79.497.640/0001-09Inapta
CNPJ: 02.219.754/0001-62Ativa
CNPJ: 15.033.433/0001-10Ativa
CNPJ: 00.718.664/0001-90Baixada
CNPJ: 07.818.711/0001-17Inapta
CNPJ: 07.360.864/0001-63Inapta
CNPJ: 07.281.279/0001-78Ativa
CNPJ: 16.677.803/0001-15Ativa
CNPJ: 20.785.072/0001-07Ativa
CNPJ: 27.108.337/0001-73Ativa
CNPJ: 05.323.481/0001-90Baixada
CNPJ: 19.391.155/0001-24Inapta
CNPJ: 05.466.092/0001-13Baixada
CNPJ: 21.996.758/0001-00Baixada
CNPJ: 05.905.549/0001-49Inapta
CNPJ: 13.571.884/0001-86Ativa
CNPJ: 11.697.493/0001-87Baixada
CNPJ: 19.236.544/0001-85Ativa
CNPJ: 10.733.347/0001-05Ativa
CNPJ: 85.318.244/0001-70Baixada
